CRESTLINE SPECIALTY INSURANCE MANAGERS — DE-IDENTIFIED POLICY BORDEREAUX
Names and transaction-level dates removed; policy identifiers replaced; analytical fields preserved.
Program Year,Policy No.,Program,Line,State,TIV ($),Written Prem ($),Collected Prem ($),Earned Prem ($),Unearned Prem ($),Deductible ($)
2023,POL-003232,Crestline Homeowners Protection Program,HO,CA,"$390,000","$1,217","$1,217","$1,034",$183,"$2,500"
2023,POL-003233,Crestline Homeowners Protection Program,HO,NV,"$370,000","$1,107","$1,107",$336,$771,"$1,000"
2023,POL-003234,Crestline Homeowners Protection Program,HO,CA,"$485,000","$1,083","$1,083","$1,021",$62,"$2,500"
2023,POL-003235,Crestline Homeowners Protection Program,HO,CA,"$350,000",$899,$899,$373,$526,"$2,500"
2023,POL-003236,Crestline Homeowners Protection Program,HO,CA,"$330,000","$1,266","$1,266",$152,"$1,114","$2,500"
2023,POL-003237,Crestline Homeowners Protection Program,HO,TX,"$560,000","$1,421","$1,421","$1,257",$164,"$2,500"
2023,POL-003238,Crestline Homeowners Protection Program,HO,AZ,"$300,000","$1,054","$1,054",$985,$69,"$1,000"
2023,POL-003239,Crestline Homeowners Protection Program,HO,CA,"$255,000","$1,262","$1,262","$1,224",$38,"$1,000"
2023,POL-003240,Crestline Homeowners Protection Program,HO,FL,"$610,000","$1,102","$1,102",$51,"$1,051","$1,000"
2023,POL-003241,Crestline Homeowners Protection Program,HO,CA,"$550,000",$867,$867,$469,$398,"$2,500"
2023,POL-003242,Crestline Homeowners Protection Program,HO,NV,"$210,000","$1,016","$1,016",$561,$455,"$2,500"
2023,POL-003243,Crestline Homeowners Protection Program,HO,NV,"$520,000",$978,$978,$585,$393,"$2,500"
2023,POL-003244,Crestline Homeowners Protection Program,HO,NV,"$325,000","$1,416","$1,247",$855,$561,"$2,500"
2023,POL-003245,Crestline Homeowners Protection Program,HO,AZ,"$315,000","$1,061","$1,061",$84,$977,"$2,500"
2023,POL-003246,Crestline Homeowners Protection Program,HO,TX,"$545,000",$957,$957,$94,$863,"$5,000"
2023,POL-003247,Crestline Homeowners Protection Program,HO,TX,"$505,000","$1,286","$1,286","$1,177",$109,"$2,500"
2023,POL-003248,Crestline Homeowners Protection Program,HO,CA,"$470,000","$1,178","$1,178",$821,$357,"$1,000"
2023,POL-003249,Crestline Homeowners Protection Program,HO,NV,"$420,000",$953,$953,$227,$726,"$1,000"
2023,POL-003250,Crestline Homeowners Protection Program,HO,FL,"$465,000","$1,436","$1,436",$804,$632,"$2,500"
2023,POL-003251,Crestline Homeowners Protection Program,HO,CA,"$190,000","$1,211","$1,211","$1,088",$123,"$1,000"
2023,POL-003252,Crestline Homeowners Protection Program,HO,AZ,"$375,000","$1,405","$1,405",$722,$683,"$5,000"
2023,POL-003253,Crestline Homeowners Protection Program,HO,AZ,"$515,000","$1,223","$1,223",$394,$829,"$5,000"
2023,POL-003254,Crestline Homeowners Protection Program,HO,CA,"$375,000","$1,230","$1,230",$571,$659,"$1,000"
2023,POL-003255,Crestline Homeowners Protection Program,HO,CA,"$390,000","$1,427","$1,307","$1,123",$304,"$5,000"
2023,POL-003256,Crestline Homeowners Protection Program,HO,NV,"$310,000",$991,$991,$858,$133,"$2,500"
2023,POL-003257,Crestline Homeowners Protection Program,HO,FL,"$430,000","$1,471","$1,471","$1,286",$185,"$1,000"
2023,POL-003258,Crestline Homeowners Protection Program,HO,FL,"$345,000",$944,$944,$199,$745,"$2,500"
2023,POL-003259,Crestline Homeowners Protection Program,HO,TX,"$315,000","$1,510","$1,510",$697,$813,"$2,500"
2023,POL-003260,Crestline Homeowners Protection Program,HO,CA,"$595,000",$854,$854,$175,$679,"$2,500"
2023,POL-003261,Crestline Homeowners Protection Program,HO,CA,"$220,000","$1,184","$1,184",$615,$569,"$5,000"
2023,POL-003262,Crestline Homeowners Protection Program,HO,TX,"$225,000","$1,052","$1,052",$296,$756,"$5,000"
2023,POL-003263,Crestline Homeowners Protection Program,HO,FL,"$560,000","$1,466","$1,466",$997,$469,"$2,500"
2023,POL-003264,Crestline Homeowners Protection Program,HO,FL,"$490,000","$1,038","$1,038",$519,$519,"$2,500"
2023,POL-003265,Crestline Homeowners Protection Program,HO,TX,"$300,000","$1,501","$1,501",$722,$779,"$1,000"
2023,POL-003266,Crestline Homeowners Protection Program,HO,NV,"$305,000",$840,$840,$71,$769,"$1,000"
2023,POL-003267,Crestline Homeowners Protection Program,HO,TX,"$515,000",$942,$942,$823,$119,"$5,000"
2023,POL-003268,Crestline Homeowners Protection Program,HO,CA,"$285,000",$892,$892,$512,$380,"$2,500"
2023,POL-003269,Crestline Homeowners Protection Program,HO,TX,"$470,000","$1,294","$1,294","$1,054",$240,"$5,000"
2023,POL-003270,Crestline Homeowners Protection Program,HO,TX,"$615,000",$841,$841,$733,$108,"$2,500"
2023,POL-003271,Crestline Homeowners Protection Program,HO,TX,"$390,000","$1,103","$1,103","$1,076",$27,"$2,500"
2023,POL-003272,Crestline Homeowners Protection Program,HO,FL,"$210,000",$995,$995,$46,$949,"$5,000"
2023,POL-003273,Crestline Homeowners Protection Program,HO,CA,"$320,000","$1,440","$1,440","$1,129",$311,"$1,000"
2023,POL-003274,Crestline Homeowners Protection Program,HO,NV,"$500,000","$1,379","$1,379",$991,$388,"$5,000"
2023,POL-003275,Crestline Homeowners Protection Program,HO,NV,"$550,000","$1,326","$1,326","$1,011",$315,"$1,000"
2023,POL-003276,Crestline Homeowners Protection Program,HO,CA,"$580,000",$972,$972,$311,$661,"$2,500"
2023,POL-003277,Crestline Homeowners Protection Program,HO,TX,"$315,000",$962,$962,$344,$618,"$2,500"
2023,POL-003278,Crestline Homeowners Protection Program,HO,TX,"$620,000","$1,392","$1,392",$407,$985,"$2,500"
2023,POL-003279,Crestline Homeowners Protection Program,HO,CA,"$210,000",$924,$924,$204,$720,"$5,000"
2023,POL-003280,Crestline Homeowners Protection Program,HO,FL,"$215,000",$863,$724,$40,$823,"$1,000"
2023,POL-003281,Crestline Homeowners Protection Program,HO,NV,"$385,000","$1,440","$1,440",$271,"$1,169","$5,000"
2023,POL-003282,Crestline Homeowners Protection Program,HO,AZ,"$335,000","$1,128","$1,128",$814,$314,"$2,500"
2023,POL-003283,Crestline Homeowners Protection Program,HO,AZ,"$570,000","$1,382","$1,382",$767,$615,"$2,500"
2023,POL-003284,Crestline Homeowners Protection Program,HO,NV,"$575,000","$1,221","$1,098",$137,"$1,084","$1,000"
2023,POL-003285,Crestline Homeowners Protection Program,HO,TX,"$270,000","$1,157","$1,157",$639,$518,"$2,500"
2023,POL-003286,Crestline Homeowners Protection Program,HO,NV,"$315,000","$1,399","$1,399",$661,$738,"$2,500"
2023,POL-003287,Crestline Homeowners Protection Program,HO,CA,"$390,000",$933,$933,$459,$474,"$5,000"
2023,POL-003288,Crestline Homeowners Protection Program,HO,CA,"$235,000",$871,$871,$393,$478,"$5,000"
2023,POL-003289,Crestline Homeowners Protection Program,HO,CA,"$230,000","$1,156","$1,156",$717,$439,"$1,000"
2023,POL-003290,Crestline Homeowners Protection Program,HO,FL,"$540,000","$1,438","$1,438","$1,057",$381,"$2,500"
2023,POL-003291,Crestline Homeowners Protection Program,HO,FL,"$275,000","$1,244","$1,244",$146,"$1,098","$1,000"
2023,POL-003292,Crestline Homeowners Protection Program,HO,FL,"$310,000","$1,470","$1,470","$1,373",$97,"$1,000"
2023,POL-003293,Crestline Homeowners Protection Program,HO,FL,"$240,000","$1,391","$1,391",$600,$791,"$5,000"
2023,POL-003294,Crestline Homeowners Protection Program,HO,FL,"$300,000","$1,329","$1,202",$378,$951,"$1,000"
2023,POL-003295,Crestline Homeowners Protection Program,HO,CA,"$595,000","$1,025","$1,025",$367,$658,"$5,000"
2023,POL-003296,Crestline Homeowners Protection Program,HO,NV,"$530,000",$918,$918,$797,$121,"$5,000"
2023,POL-003297,Crestline Homeowners Protection Program,HO,CA,"$570,000","$1,483","$1,483",$109,"$1,374","$2,500"
2023,POL-003298,Crestline Homeowners Protection Program,HO,CA,"$450,000","$1,247","$1,247",$262,$985,"$5,000"
2023,POL-003299,Crestline Homeowners Protection Program,HO,TX,"$225,000",$888,$888,$834,$54,"$1,000"
2023,POL-003300,Crestline Homeowners Protection Program,HO,CA,"$240,000","$1,391","$1,391","$1,072",$319,"$5,000"
2023,POL-003301,Crestline Homeowners Protection Program,HO,NV,"$275,000","$1,166","$1,166",$427,$739,"$1,000"
2023,POL-003302,Crestline Homeowners Protection Program,HO,TX,"$480,000","$1,167","$1,167",$115,"$1,052","$1,000"
2023,POL-003303,Crestline Homeowners Protection Program,HO,FL,"$570,000","$1,007","$1,007",$974,$33,"$1,000"
2023,POL-003304,Crestline Homeowners Protection Program,HO,TX,"$585,000","$1,357","$1,357",$152,"$1,205","$5,000"
2023,POL-003305,Crestline Homeowners Protection Program,HO,CA,"$405,000",$876,$876,$816,$60,"$1,000"
2023,POL-003306,Crestline Homeowners Protection Program,HO,AZ,"$330,000","$1,058","$1,058",$275,$783,"$5,000"
2023,POL-003307,Crestline Homeowners Protection Program,HO,NV,"$475,000",$880,$880,$553,$327,"$5,000"
2023,POL-003308,Crestline Homeowners Protection Program,HO,CA,"$470,000","$1,156","$1,156",$234,$922,"$2,500"
2023,POL-003309,Crestline Homeowners Protection Program,HO,CA,"$515,000","$1,055","$1,055",$824,$231,"$2,500"
2023,POL-003310,Crestline Homeowners Protection Program,HO,CA,"$345,000",$833,$833,$246,$587,"$1,000"
2023,POL-003311,Crestline Homeowners Protection Program,HO,FL,"$185,000","$1,474","$1,474",$286,"$1,188","$1,000"
2023,POL-003312,Crestline Homeowners Protection Program,HO,FL,"$535,000","$1,299","$1,299","$1,096",$203,"$5,000"
2023,POL-003313,Crestline Homeowners Protection Program,HO,TX,"$495,000","$1,115","$1,115",$941,$174,"$5,000"
2023,POL-003314,Crestline Homeowners Protection Program,HO,FL,"$610,000",$875,$875,$700,$175,"$1,000"
2023,POL-003315,Crestline Homeowners Protection Program,HO,CA,"$325,000",$920,$920,$779,$141,"$5,000"
2023,POL-003316,Crestline Homeowners Protection Program,HO,TX,"$500,000","$1,301","$1,301","$1,212",$89,"$2,500"
2023,POL-003317,Crestline Homeowners Protection Program,HO,TX,"$425,000","$1,284","$1,284",$144,"$1,140","$5,000"
2023,POL-003318,Crestline Homeowners Protection Program,HO,TX,"$585,000","$1,329","$1,329","$1,064",$265,"$5,000"
2023,POL-003319,Crestline Homeowners Protection Program,HO,TX,"$335,000","$1,011","$1,011",$312,$699,"$1,000"
2023,POL-003320,Crestline Homeowners Protection Program,HO,TX,"$380,000","$1,092","$1,092",$221,$871,"$1,000"
2023,POL-003321,Crestline Homeowners Protection Program,HO,CA,"$325,000",$875,$875,$241,$634,"$2,500"
2023,POL-003322,Crestline Homeowners Protection Program,HO,TX,"$620,000","$1,451","$1,451",$281,"$1,170","$1,000"
2023,POL-003323,Crestline Homeowners Protection Program,HO,CA,"$215,000","$1,310","$1,310","$1,067",$243,"$5,000"
2023,POL-003324,Crestline Homeowners Protection Program,HO,AZ,"$560,000","$1,502","$1,502",$213,"$1,289","$2,500"
2023,POL-003325,Crestline Homeowners Protection Program,HO,FL,"$510,000","$1,043","$1,043",$188,$855,"$2,500"
2023,POL-003326,Crestline Homeowners Protection Program,HO,CA,"$275,000","$1,247","$1,247",$889,$358,"$1,000"
2023,POL-003327,Crestline Homeowners Protection Program,HO,CA,"$585,000","$1,094","$1,094","$1,085",$9,"$2,500"
2023,POL-003328,Crestline Homeowners Protection Program,HO,TX,"$295,000","$1,157","$1,157",$787,$370,"$5,000"
2023,POL-003329,Crestline Homeowners Protection Program,HO,AZ,"$275,000","$1,013","$1,013","$1,010",$3,"$1,000"
2023,POL-003330,Crestline Homeowners Protection Program,HO,TX,"$285,000","$1,159","$1,159",$212,$947,"$2,500"
2023,POL-003331,Crestline Homeowners Protection Program,HO,FL,"$470,000","$1,513","$1,513","$1,244",$269,"$1,000"
2023,POL-003332,Crestline Homeowners Protection Program,HO,AZ,"$450,000","$1,041","$1,041",$734,$307,"$1,000"
2023,POL-003333,Crestline Homeowners Protection Program,HO,NV,"$535,000","$1,303","$1,303",$82,"$1,221","$1,000"
2023,POL-003334,Crestline Homeowners Protection Program,HO,AZ,"$370,000","$1,452","$1,452","$1,186",$266,"$5,000"
2023,POL-003335,Crestline Homeowners Protection Program,HO,CA,"$445,000","$1,123","$1,123",$890,$233,"$1,000"
2023,POL-003336,Crestline Homeowners Protection Program,HO,TX,"$555,000","$1,175","$1,175","$1,114",$61,"$1,000"
2023,POL-003337,Crestline Homeowners Protection Program,HO,FL,"$580,000",$933,$933,$538,$395,"$2,500"
2023,POL-003338,Crestline Homeowners Protection Program,HO,TX,"$255,000","$1,359","$1,359","$1,136",$223,"$5,000"
2023,POL-003339,Crestline Homeowners Protection Program,HO,FL,"$590,000","$1,414","$1,414",$209,"$1,205","$2,500"
2023,POL-003340,Crestline Homeowners Protection Program,HO,CA,"$200,000","$1,129","$1,129",$441,$688,"$5,000"
2023,POL-003341,Crestline Homeowners Protection Program,HO,TX,"$520,000","$1,080","$1,080",$575,$505,"$2,500"
2023,POL-003342,Crestline Homeowners Protection Program,HO,CA,"$595,000","$1,346","$1,346",$728,$618,"$1,000"
2023,POL-003343,Crestline Homeowners Protection Program,HO,CA,"$410,000","$1,143","$1,143",$112,"$1,031","$1,000"
2023,POL-003344,Crestline Homeowners Protection Program,HO,CA,"$215,000","$1,293","$1,293",$618,$675,"$1,000"
2023,POL-003345,Crestline Homeowners Protection Program,HO,CA,"$590,000","$1,501","$1,501","$1,234",$267,"$2,500"
2023,POL-003346,Crestline Homeowners Protection Program,HO,CA,"$545,000",$905,$905,$875,$30,"$1,000"
2023,POL-003347,Crestline Homeowners Protection Program,HO,CA,"$555,000",$865,$865,$175,$690,"$2,500"
2023,POL-003348,Crestline Homeowners Protection Program,HO,FL,"$350,000","$1,233","$1,104","$1,067",$166,"$5,000"
2023,POL-003349,Crestline Homeowners Protection Program,HO,CA,"$430,000","$1,498","$1,341",$962,$536,"$1,000"
2023,POL-003350,Crestline Homeowners Protection Program,HO,AZ,"$575,000","$1,418","$1,418",$821,$597,"$2,500"
2023,POL-003351,Crestline Homeowners Protection Program,HO,CA,"$490,000","$1,279","$1,279","$1,118",$161,"$2,500"
2023,POL-003352,Crestline Homeowners Protection Program,HO,TX,"$195,000","$1,244","$1,244","$1,046",$198,"$1,000"
2023,POL-003353,Crestline Homeowners Protection Program,HO,AZ,"$335,000",$879,$879,$840,$39,"$2,500"
2023,POL-003354,Crestline Homeowners Protection Program,HO,CA,"$330,000","$1,085",$941,$774,$311,"$2,500"
2023,POL-003355,Crestline Homeowners Protection Program,HO,TX,"$220,000","$1,340","$1,340",$267,"$1,073","$1,000"
2023,POL-003356,Crestline Homeowners Protection Program,HO,TX,"$610,000",$820,$820,$354,$466,"$5,000"
2023,POL-003357,Crestline Homeowners Protection Program,HO,FL,"$595,000","$1,424","$1,424","$1,054",$370,"$1,000"
2023,POL-003358,Crestline Homeowners Protection Program,HO,CA,"$595,000","$1,507","$1,507",$181,"$1,326","$2,500"
2023,POL-003359,Crestline Homeowners Protection Program,HO,NV,"$565,000","$1,266","$1,266","$1,249",$17,"$5,000"
2023,POL-003360,Crestline Homeowners Protection Program,HO,TX,"$570,000",$820,$820,$786,$34,"$1,000"
2023,POL-003361,Crestline Homeowners Protection Program,HO,NV,"$605,000",$939,$939,$310,$629,"$2,500"
2023,POL-003362,Crestline Homeowners Protection Program,HO,CA,"$290,000","$1,127","$1,127",$120,"$1,007","$5,000"
2023,POL-003363,Crestline Homeowners Protection Program,HO,TX,"$250,000","$1,424","$1,424",$801,$623,"$1,000"
2023,POL-003364,Crestline Homeowners Protection Program,HO,NV,"$555,000","$1,363","$1,363","$1,311",$52,"$2,500"
2023,POL-003365,Crestline Homeowners Protection Program,HO,CA,"$560,000","$1,336","$1,336",$37,"$1,299","$1,000"
2023,POL-003366,Crestline Homeowners Protection Program,HO,NV,"$440,000","$1,034","$1,034",$709,$325,"$2,500"
2023,POL-003367,Crestline Homeowners Protection Program,HO,NV,"$455,000",$947,$947,$212,$735,"$1,000"
2023,POL-003368,Crestline Homeowners Protection Program,HO,TX,"$520,000","$1,174","$1,174",$613,$561,"$5,000"
2023,POL-003369,Crestline Homeowners Protection Program,HO,CA,"$315,000","$1,414","$1,414",$885,$529,"$2,500"
2023,POL-003370,Crestline Homeowners Protection Program,HO,CA,"$210,000","$1,485","$1,485","$1,201",$284,"$2,500"
2023,POL-003371,Crestline Homeowners Protection Program,HO,AZ,"$235,000",$819,$819,$615,$204,"$5,000"
2023,POL-003372,Crestline Homeowners Protection Program,HO,TX,"$580,000","$1,499","$1,499","$1,327",$172,"$2,500"
2023,POL-003373,Crestline Homeowners Protection Program,HO,CA,"$250,000",$973,$973,$850,$123,"$2,500"
2023,POL-003374,Crestline Homeowners Protection Program,HO,FL,"$370,000","$1,201","$1,201","$1,010",$191,"$1,000"
2023,POL-003375,Crestline Homeowners Protection Program,HO,TX,"$265,000","$1,170","$1,170",$611,$559,"$1,000"
2023,POL-003376,Crestline Homeowners Protection Program,HO,FL,"$465,000","$1,349","$1,349",$593,$756,"$1,000"
2023,POL-003377,Crestline Homeowners Protection Program,HO,FL,"$190,000","$1,114","$1,114",$490,$624,"$1,000"
2023,POL-003378,Crestline Homeowners Protection Program,HO,CA,"$375,000","$1,369","$1,369",$187,"$1,182","$5,000"
2023,POL-003379,Crestline Homeowners Protection Program,HO,CA,"$525,000","$1,020","$1,020",$474,$546,"$5,000"
2023,POL-003380,Crestline Homeowners Protection Program,HO,CA,"$195,000","$1,449","$1,449","$1,346",$103,"$1,000"
2023,POL-003381,Crestline Homeowners Protection Program,HO,TX,"$295,000","$1,058","$1,058",$298,$760,"$2,500"
2023,POL-003382,Crestline Homeowners Protection Program,HO,CA,"$500,000","$1,215","$1,215","$1,182",$33,"$5,000"
2023,POL-003383,Crestline Homeowners Protection Program,HO,FL,"$205,000","$1,337","$1,337",$552,$785,"$2,500"
2023,POL-003384,Crestline Homeowners Protection Program,HO,NV,"$450,000",$880,$880,$603,$277,"$2,500"
2023,POL-003385,Crestline Homeowners Protection Program,HO,CA,"$585,000","$1,354","$1,354",$126,"$1,228","$1,000"
2023,POL-003386,Crestline Homeowners Protection Program,HO,TX,"$545,000","$1,198","$1,198",$933,$265,"$1,000"
2023,POL-003387,Crestline Homeowners Protection Program,HO,CA,"$245,000","$1,200","$1,200",$79,"$1,121","$2,500"
2023,POL-003388,Crestline Homeowners Protection Program,HO,AZ,"$270,000","$1,333","$1,200","$1,132",$201,"$2,500"
2023,POL-003389,Crestline Homeowners Protection Program,HO,CA,"$435,000","$1,403","$1,403",$130,"$1,273","$1,000"
2023,POL-003390,Crestline Homeowners Protection Program,HO,FL,"$445,000","$1,241","$1,241",$658,$583,"$2,500"
2023,POL-003391,Crestline Homeowners Protection Program,HO,TX,"$540,000","$1,178","$1,178","$1,042",$136,"$2,500"
2023,POL-003392,Crestline Homeowners Protection Program,HO,NV,"$445,000","$1,308","$1,308",$57,"$1,251","$5,000"
2023,POL-003393,Crestline Homeowners Protection Program,HO,FL,"$400,000","$1,242","$1,242",$784,$458,"$1,000"
2023,POL-003394,Crestline Homeowners Protection Program,HO,NV,"$490,000",$955,$955,$705,$250,"$5,000"
2023,POL-003395,Crestline Homeowners Protection Program,HO,FL,"$235,000",$944,$944,$905,$39,"$1,000"
2023,POL-003396,Crestline Homeowners Protection Program,HO,CA,"$285,000",$966,$966,$140,$826,"$2,500"
2023,POL-003397,Crestline Homeowners Protection Program,HO,FL,"$495,000","$1,227","$1,227",$101,"$1,126","$1,000"
2023,POL-003398,Crestline Homeowners Protection Program,HO,CA,"$300,000",$936,$936,$261,$675,"$2,500"
2023,POL-003399,Crestline Homeowners Protection Program,HO,CA,"$525,000","$1,207","$1,207",$297,$910,"$2,500"
2023,POL-003400,Crestline Homeowners Protection Program,HO,AZ,"$340,000","$1,473","$1,473",$571,$902,"$5,000"
2023,POL-003401,Crestline Homeowners Protection Program,HO,TX,"$295,000","$1,171","$1,171",$189,$982,"$5,000"
2023,POL-003402,Crestline Homeowners Protection Program,HO,NV,"$205,000",$837,$837,$364,$473,"$5,000"
2023,POL-003403,Crestline Homeowners Protection Program,HO,AZ,"$210,000","$1,300","$1,300",$412,$888,"$5,000"
2023,POL-003404,Crestline Homeowners Protection Program,HO,FL,"$360,000","$1,149","$1,149",$662,$487,"$1,000"
2023,POL-003405,Crestline Homeowners Protection Program,HO,NV,"$470,000","$1,080","$1,080",$201,$879,"$5,000"
2023,POL-003406,Crestline Homeowners Protection Program,HO,TX,"$300,000","$1,513","$1,513","$1,195",$318,"$1,000"
2023,POL-003407,Crestline Homeowners Protection Program,HO,CA,"$550,000","$1,375","$1,375",$725,$650,"$1,000"
2023,POL-003408,Crestline Homeowners Protection Program,HO,AZ,"$450,000","$1,192","$1,063",$531,$661,"$1,000"
2023,POL-003409,Crestline Homeowners Protection Program,HO,FL,"$245,000","$1,371","$1,371","$1,083",$288,"$5,000"
2023,POL-003410,Crestline Homeowners Protection Program,HO,CA,"$560,000","$1,020","$1,020",$549,$471,"$1,000"
2023,POL-003411,Crestline Homeowners Protection Program,HO,CA,"$235,000","$1,159","$1,021",$944,$215,"$2,500"
2023,POL-003412,Crestline Homeowners Protection Program,HO,CA,"$465,000","$1,306","$1,306",$621,$685,"$2,500"
2023,POL-003413,Crestline Homeowners Protection Program,HO,CA,"$370,000","$1,090","$1,090",$432,$658,"$2,500"
2023,POL-003414,Crestline Homeowners Protection Program,HO,AZ,"$270,000","$1,046","$1,046",$543,$503,"$2,500"
2023,POL-003415,Crestline Homeowners Protection Program,HO,NV,"$550,000",$822,$822,$730,$92,"$1,000"
2023,POL-003416,Crestline Homeowners Protection Program,HO,FL,"$255,000",$919,$919,$347,$572,"$2,500"
2023,POL-003417,Crestline Homeowners Protection Program,HO,CA,"$285,000","$1,343","$1,343",$719,$624,"$5,000"
2023,POL-003418,Crestline Homeowners Protection Program,HO,FL,"$410,000","$1,113",$951,$687,$426,"$5,000"
2023,POL-003419,Crestline Homeowners Protection Program,HO,FL,"$370,000",$963,$963,$466,$497,"$1,000"
